id,presurvey_question_id,user_id,description,created_at
5309,8,337,No,"2015-12-29 17:41:34"
5310,9,337,,"2015-12-29 17:41:34"
5311,1,338,Male,"2015-12-29 17:42:32"
5312,2,338,"25 to 34","2015-12-29 17:42:32"
5313,3,338,"Bachelor degree","2015-12-29 17:42:32"
5314,4,338,Philosophy,"2015-12-29 17:42:32"
5315,5,338,No,"2015-12-29 17:42:32"
5316,6,338,Medium,"2015-12-29 17:42:32"
5317,7,338,Medium,"2015-12-29 17:42:32"
5318,8,338,No,"2015-12-29 17:42:32"
5319,9,338,,"2015-12-29 17:42:32"
5320,1,341,Female,"2015-12-29 18:00:25"
5321,2,341,"25 to 34","2015-12-29 18:00:25"
5322,3,341,"Some college but no degree","2015-12-29 18:00:25"
5323,4,341,"Massage Therapy","2015-12-29 18:00:25"
5324,5,341,No,"2015-12-29 18:00:25"
5325,6,341,Low,"2015-12-29 18:00:25"
5326,7,341,"Very low","2015-12-29 18:00:25"
5327,8,341,No,"2015-12-29 18:00:25"
5328,9,341,,"2015-12-29 18:00:25"
5329,1,342,Female,"2015-12-29 18:08:11"
5330,2,342,"35 to 45","2015-12-29 18:08:12"
5331,3,342,"Some college but no degree","2015-12-29 18:08:12"
5332,4,342,Administration,"2015-12-29 18:08:12"
5333,5,342,No,"2015-12-29 18:08:12"
5334,6,342,High,"2015-12-29 18:08:12"
5335,7,342,Medium,"2015-12-29 18:08:12"
5336,8,342,No,"2015-12-29 18:08:12"
5337,9,342,,"2015-12-29 18:08:12"
5338,1,344,Male,"2015-12-29 18:13:22"
5339,2,344,"35 to 45","2015-12-29 18:13:22"
5340,3,344,"Some college but no degree","2015-12-29 18:13:22"
5341,4,344,"Computer Information Systems","2015-12-29 18:13:22"
5342,5,344,No,"2015-12-29 18:13:22"
5343,6,344,High,"2015-12-29 18:13:22"
5344,7,344,"Very low","2015-12-29 18:13:22"
5345,8,344,"Not sure","2015-12-29 18:13:22"
5346,9,344,,"2015-12-29 18:13:22"
5347,1,345,Female,"2015-12-29 18:12:31"
5348,2,345,"25 to 34","2015-12-29 18:12:31"
5349,3,345,"Bachelor degree","2015-12-29 18:12:31"
5350,4,345,,"2015-12-29 18:12:31"
5351,5,345,"Yes; for one to five years","2015-12-29 18:12:31"
5352,6,345,Medium,"2015-12-29 18:12:31"
5353,7,345,Low,"2015-12-29 18:12:31"
5354,8,345,"Not sure","2015-12-29 18:12:31"
5355,9,345,,"2015-12-29 18:12:31"
5356,1,346,Male,"2015-12-29 18:23:34"
5357,2,346,"35 to 45","2015-12-29 18:23:34"
5358,3,346,"Bachelor degree","2015-12-29 18:23:35"
5359,4,346,"computer science","2015-12-29 18:23:35"
5360,5,346,No,"2015-12-29 18:23:35"
5361,6,346,High,"2015-12-29 18:23:35"
5362,7,346,Medium,"2015-12-29 18:23:35"
5363,8,346,No,"2015-12-29 18:23:35"
5364,9,346,,"2015-12-29 18:23:35"
5365,1,348,Female,"2015-12-29 18:48:48"
5366,2,348,"25 to 34","2015-12-29 18:48:48"
5367,3,348,"Some college but no degree","2015-12-29 18:48:48"
5368,4,348,business,"2015-12-29 18:48:48"
5369,5,348,No,"2015-12-29 18:48:48"
5370,6,348,Medium,"2015-12-29 18:48:48"
5371,7,348,Low,"2015-12-29 18:48:48"
5372,8,348,No,"2015-12-29 18:48:48"
5373,9,348,,"2015-12-29 18:48:48"
5374,1,349,Male,"2015-12-29 18:48:39"
5375,2,349,"25 to 34","2015-12-29 18:48:40"
5376,3,349,"Some college but no degree","2015-12-29 18:48:40"
5377,4,349,"computer science","2015-12-29 18:48:40"
5378,5,349,"Yes; for more than five years","2015-12-29 18:48:40"
5379,6,349,High,"2015-12-29 18:48:40"
5380,7,349,Medium,"2015-12-29 18:48:40"
5381,8,349,Yes,"2015-12-29 18:48:40"
5382,9,349,,"2015-12-29 18:48:40"
5383,1,350,Female,"2015-12-29 18:50:37"
5384,2,350,"45 to 54","2015-12-29 18:50:37"
5385,3,350,"Graduate degree","2015-12-29 18:50:37"
5386,4,350,"Computer Science","2015-12-29 18:50:37"
5387,5,350,No,"2015-12-29 18:50:37"
5388,6,350,High,"2015-12-29 18:50:37"
5389,7,350,Medium,"2015-12-29 18:50:37"
5390,8,350,No,"2015-12-29 18:50:37"
5391,9,350,,"2015-12-29 18:50:38"
5392,1,353,Female,"2015-12-29 20:09:32"
5393,2,353,"45 to 54","2015-12-29 20:09:32"
5394,3,353,"Some college but no degree","2015-12-29 20:09:32"
5395,4,353,mathematics,"2015-12-29 20:09:32"
5396,5,353,"Yes; for more than five years","2015-12-29 20:09:32"
5397,6,353,Medium,"2015-12-29 20:09:32"
5398,7,353,Medium,"2015-12-29 20:09:32"
5399,8,353,"Not sure","2015-12-29 20:09:32"
5400,9,353,"is a programmable thermostat smart home? or a on demand water heater? if so, yes","2015-12-29 20:09:32"
5401,1,356,Male,"2015-12-29 21:02:24"
5402,2,356,"25 to 34","2015-12-29 21:02:24"
5403,3,356,"Bachelor degree","2015-12-29 21:02:24"
5404,4,356,"Media Studies","2015-12-29 21:02:24"
5405,5,356,No,"2015-12-29 21:02:24"
5406,6,356,High,"2015-12-29 21:02:25"
5407,7,356,Low,"2015-12-29 21:02:25"
5408,8,356,No,"2015-12-29 21:02:25"
5409,9,356,,"2015-12-29 21:02:25"
5410,1,359,Male,"2015-12-29 21:31:37"
5411,2,359,"18 to 24","2015-12-29 21:31:37"
5412,3,359,"Some college but no degree","2015-12-29 21:31:37"
5413,4,359,"Computer Science","2015-12-29 21:31:37"
5414,5,359,No,"2015-12-29 21:31:37"
5415,6,359,Medium,"2015-12-29 21:31:37"
5416,7,359,Low,"2015-12-29 21:31:38"
5417,8,359,No,"2015-12-29 21:31:38"
5418,9,359,,"2015-12-29 21:31:38"
5419,1,363,Female,"2015-12-29 21:32:03"
5420,2,363,"18 to 24","2015-12-29 21:32:03"
5421,3,363,"High school degree or equivalent (e.g., GED)","2015-12-29 21:32:03"
5422,4,363,,"2015-12-29 21:32:03"
5423,5,363,No,"2015-12-29 21:32:03"
5424,6,363,Low,"2015-12-29 21:32:03"
5425,7,363,Medium,"2015-12-29 21:32:03"
5426,8,363,No,"2015-12-29 21:32:03"
5427,9,363,,"2015-12-29 21:32:03"
5428,1,364,Female,"2015-12-29 21:33:15"
5429,2,364,"25 to 34","2015-12-29 21:33:15"
5430,3,364,"Graduate degree","2015-12-29 21:33:15"
5431,4,364,"History and History Education","2015-12-29 21:33:15"
5432,5,364,No,"2015-12-29 21:33:15"
5433,6,364,Medium,"2015-12-29 21:33:15"
5434,7,364,Medium,"2015-12-29 21:33:15"
5435,8,364,No,"2015-12-29 21:33:15"
5436,9,364,,"2015-12-29 21:33:15"
5437,1,365,Male,"2015-12-29 21:35:52"
5438,2,365,"18 to 24","2015-12-29 21:35:52"
5439,3,365,"Some college but no degree","2015-12-29 21:35:52"
5440,4,365,"Material Science and Engineering","2015-12-29 21:35:52"
5441,5,365,No,"2015-12-29 21:35:52"
5442,6,365,High,"2015-12-29 21:35:53"
5443,7,365,High,"2015-12-29 21:35:53"
5444,8,365,No,"2015-12-29 21:35:53"
5445,9,365,"I am still in college getting my degree in MSE","2015-12-29 21:35:53"
5446,1,366,Male,"2015-12-29 21:34:11"
5447,2,366,"45 to 54","2015-12-29 21:34:11"
5448,3,366,"Bachelor degree","2015-12-29 21:34:11"
5449,4,366,Accounting,"2015-12-29 21:34:11"
5450,5,366,"Yes; for more than five years","2015-12-29 21:34:11"
5451,6,366,Medium,"2015-12-29 21:34:11"
5452,7,366,Low,"2015-12-29 21:34:11"
5453,8,366,No,"2015-12-29 21:34:11"
5454,9,366,,"2015-12-29 21:34:11"
5455,1,368,Male,"2015-12-29 21:37:34"
5456,2,368,"55 or older","2015-12-29 21:37:34"
5457,3,368,"Graduate degree","2015-12-29 21:37:34"
5458,4,368,Psychology,"2015-12-29 21:37:34"
5459,5,368,No,"2015-12-29 21:37:34"
5460,6,368,Low,"2015-12-29 21:37:34"
5461,7,368,"Very low","2015-12-29 21:37:34"
5462,8,368,"Not sure","2015-12-29 21:37:34"
5463,9,368,"I use a smartphone and have a smart tv.","2015-12-29 21:37:34"
5464,1,369,Female,"2015-12-29 21:43:59"
5465,2,369,"25 to 34","2015-12-29 21:43:59"
5466,3,369,"Bachelor degree","2015-12-29 21:43:59"
5467,4,369,nursing,"2015-12-29 21:43:59"
5468,5,369,No,"2015-12-29 21:43:59"
5469,6,369,Low,"2015-12-29 21:43:59"
5470,7,369,Medium,"2015-12-29 21:43:59"
5471,8,369,Yes,"2015-12-29 21:43:59"
5472,9,369,,"2015-12-29 21:43:59"
5473,1,370,Male,"2015-12-29 21:42:58"
5474,2,370,"25 to 34","2015-12-29 21:42:58"
5475,3,370,"Some college but no degree","2015-12-29 21:42:58"
5476,4,370,,"2015-12-29 21:42:58"
5477,5,370,No,"2015-12-29 21:42:58"
5478,6,370,"Very high","2015-12-29 21:42:58"
5479,7,370,"Very high","2015-12-29 21:42:58"
5480,8,370,Yes,"2015-12-29 21:42:58"
5481,9,370,,"2015-12-29 21:42:58"
5482,1,372,Male,"2015-12-29 21:47:44"
5483,2,372,"25 to 34","2015-12-29 21:47:44"
5484,3,372,"Graduate degree","2015-12-29 21:47:44"
5485,4,372,Business,"2015-12-29 21:47:44"
5486,5,372,No,"2015-12-29 21:47:44"
5487,6,372,Medium,"2015-12-29 21:47:44"
5488,7,372,High,"2015-12-29 21:47:44"
5489,8,372,No,"2015-12-29 21:47:44"
5490,9,372,,"2015-12-29 21:47:44"
5491,1,373,Female,"2015-12-29 21:47:55"
5492,2,373,"35 to 45","2015-12-29 21:47:55"
5493,3,373,"Bachelor degree","2015-12-29 21:47:55"
5494,4,373,"Vocal Performance ","2015-12-29 21:47:55"
5495,5,373,No,"2015-12-29 21:47:55"
5496,6,373,"Very low","2015-12-29 21:47:55"
5497,7,373,"Very low","2015-12-29 21:47:55"
5498,8,373,No,"2015-12-29 21:47:55"
5499,9,373,,"2015-12-29 21:47:55"
5500,1,374,Male,"2015-12-29 21:49:43"
5501,2,374,"35 to 45","2015-12-29 21:49:43"
5502,3,374,"Some college but no degree","2015-12-29 21:49:43"
5503,4,374,dance,"2015-12-29 21:49:43"
5504,5,374,No,"2015-12-29 21:49:44"
5505,6,374,Medium,"2015-12-29 21:49:44"
5506,7,374,Low,"2015-12-29 21:49:44"
5507,8,374,No,"2015-12-29 21:49:44"
5508,9,374,,"2015-12-29 21:49:44"
5509,1,375,Female,"2015-12-29 22:40:23"
5510,2,375,"25 to 34","2015-12-29 22:40:23"
5511,3,375,"High school degree or equivalent (e.g., GED)","2015-12-29 22:40:23"
5512,4,375,,"2015-12-29 22:40:23"
5513,5,375,No,"2015-12-29 22:40:23"
5514,6,375,"Very low","2015-12-29 22:40:23"
5515,7,375,"Very low","2015-12-29 22:40:24"
5516,8,375,No,"2015-12-29 22:40:24"
5517,9,375,,"2015-12-29 22:40:24"
5518,1,379,Male,"2015-12-29 23:02:09"
5519,2,379,"25 to 34","2015-12-29 23:02:09"
5520,3,379,"Bachelor degree","2015-12-29 23:02:09"
5521,4,379,sociology,"2015-12-29 23:02:09"
5522,5,379,No,"2015-12-29 23:02:09"
5523,6,379,High,"2015-12-29 23:02:09"
5524,7,379,Medium,"2015-12-29 23:02:09"
5525,8,379,Yes,"2015-12-29 23:02:09"
5526,9,379,,"2015-12-29 23:02:09"
5527,1,380,Male,"2015-12-29 23:09:10"
5528,2,380,"25 to 34","2015-12-29 23:09:10"
5529,3,380,"Bachelor degree","2015-12-29 23:09:10"
5530,4,380,"computer science","2015-12-29 23:09:10"
5531,5,380,No,"2015-12-29 23:09:10"
5532,6,380,"Very high","2015-12-29 23:09:10"
5533,7,380,"Very high","2015-12-29 23:09:10"
5534,8,380,Yes,"2015-12-29 23:09:10"
5535,9,380,"yes like this","2015-12-29 23:09:10"
5536,1,381,Male,"2015-12-29 23:16:07"
5537,2,381,"25 to 34","2015-12-29 23:16:07"
5538,3,381,"Bachelor degree","2015-12-29 23:16:07"
5539,4,381,Economics,"2015-12-29 23:16:07"
5540,5,381,No,"2015-12-29 23:16:07"
5541,6,381,Medium,"2015-12-29 23:16:07"
5542,7,381,Medium,"2015-12-29 23:16:07"
5543,8,381,No,"2015-12-29 23:16:07"
5544,9,381,,"2015-12-29 23:16:07"
5545,1,383,Female,"2015-12-30 00:08:14"
5546,2,383,"25 to 34","2015-12-30 00:08:14"
5547,3,383,"Bachelor degree","2015-12-30 00:08:14"
5548,4,383,Linguistics,"2015-12-30 00:08:14"
5549,5,383,No,"2015-12-30 00:08:14"
5550,6,383,Low,"2015-12-30 00:08:14"
5551,7,383,Low,"2015-12-30 00:08:14"
5552,8,383,"Not sure","2015-12-30 00:08:14"
5553,9,383,,"2015-12-30 00:08:14"
5554,1,384,Male,"2015-12-30 00:33:51"
5555,2,384,"25 to 34","2015-12-30 00:33:51"
5556,3,384,"Bachelor degree","2015-12-30 00:33:51"
5557,4,384,"Bachelors: Political Science/2nd Major: Leadership Studies
Pursuing a Masters in Public Administration","2015-12-30 00:33:51"
5558,5,384,No,"2015-12-30 00:33:51"
5559,6,384,Medium,"2015-12-30 00:33:51"
5560,7,384,Medium,"2015-12-30 00:33:51"
5561,8,384,No,"2015-12-30 00:33:51"
5562,9,384,,"2015-12-30 00:33:51"
5563,1,386,Male,"2015-12-30 01:20:20"
5564,2,386,"25 to 34","2015-12-30 01:20:20"
5565,3,386,"Some college but no degree","2015-12-30 01:20:20"
5566,4,386,"Computer Programming, Business Management","2015-12-30 01:20:20"
5567,5,386,"Yes; for one to five years","2015-12-30 01:20:20"
5568,6,386,High,"2015-12-30 01:20:20"
5569,7,386,Medium,"2015-12-30 01:20:21"
5570,8,386,"Not sure","2015-12-30 01:20:21"
5571,9,386,,"2015-12-30 01:20:21"
5572,1,389,Male,"2015-12-30 02:05:19"
5573,2,389,"18 to 24","2015-12-30 02:05:19"
5574,3,389,"Some college but no degree","2015-12-30 02:05:19"
5575,4,389,"Computer Engineering","2015-12-30 02:05:19"
5576,5,389,No,"2015-12-30 02:05:19"
5577,6,389,Medium,"2015-12-30 02:05:19"
5578,7,389,Medium,"2015-12-30 02:05:19"
5579,8,389,No,"2015-12-30 02:05:19"
5580,9,389,,"2015-12-30 02:05:19"
5581,1,390,Male,"2015-12-30 03:32:48"
5582,2,390,"25 to 34","2015-12-30 03:32:48"
5583,3,390,"Bachelor degree","2015-12-30 03:32:48"
5584,4,390,"Business Administraion","2015-12-30 03:32:48"
5585,5,390,No,"2015-12-30 03:32:48"
5586,6,390,High,"2015-12-30 03:32:48"
5587,7,390,High,"2015-12-30 03:32:48"
5588,8,390,Yes,"2015-12-30 03:32:48"
5589,9,390,,"2015-12-30 03:32:48"
5590,1,391,Male,"2015-12-30 09:08:58"
5591,2,391,"35 to 45","2015-12-30 09:08:58"
5592,3,391,"Graduate degree","2015-12-30 09:08:58"
5593,4,391,,"2015-12-30 09:08:58"
5594,5,391,No,"2015-12-30 09:08:58"
5595,6,391,High,"2015-12-30 09:08:58"
5596,7,391,Medium,"2015-12-30 09:08:58"
5597,8,391,Yes,"2015-12-30 09:08:58"
5598,9,391,,"2015-12-30 09:08:58"
5599,1,392,Male,"2015-12-30 08:44:27"
5600,2,392,"25 to 34","2015-12-30 08:44:27"
5601,3,392,"Bachelor degree","2015-12-30 08:44:27"
5602,4,392,"Communication Arts","2015-12-30 08:44:27"
5603,5,392,No,"2015-12-30 08:44:27"
5604,6,392,High,"2015-12-30 08:44:27"
5605,7,392,Medium,"2015-12-30 08:44:27"
5606,8,392,No,"2015-12-30 08:44:27"
5607,9,392,,"2015-12-30 08:44:27"
5608,1,393,Male,"2015-12-30 08:45:21"
5609,2,393,"25 to 34","2015-12-30 08:45:21"
5610,3,393,"Some college but no degree","2015-12-30 08:45:21"
5611,4,393,"Public Health","2015-12-30 08:45:22"
5612,5,393,No,"2015-12-30 08:45:22"
5613,6,393,Medium,"2015-12-30 08:45:22"
5614,7,393,Low,"2015-12-30 08:45:22"
5615,8,393,"Not sure","2015-12-30 08:45:22"
5616,9,393,,"2015-12-30 08:45:22"
5617,1,394,Female,"2015-12-30 08:45:14"
5618,2,394,"45 to 54","2015-12-30 08:45:15"
5619,3,394,"Some college but no degree","2015-12-30 08:45:15"
5620,4,394,,"2015-12-30 08:45:15"
5621,5,394,No,"2015-12-30 08:45:15"
5622,6,394,Low,"2015-12-30 08:45:15"
5623,7,394,Low,"2015-12-30 08:45:15"
5624,8,394,No,"2015-12-30 08:45:15"
5625,9,394,,"2015-12-30 08:45:15"
5626,1,395,Male,"2015-12-30 08:46:18"
5627,2,395,"25 to 34","2015-12-30 08:46:18"
5628,3,395,"Bachelor degree","2015-12-30 08:46:18"
5629,4,395,Business/Finance,"2015-12-30 08:46:18"
5630,5,395,No,"2015-12-30 08:46:18"
5631,6,395,Low,"2015-12-30 08:46:18"
5632,7,395,Low,"2015-12-30 08:46:18"
5633,8,395,Yes,"2015-12-30 08:46:18"
5634,9,395,"I use one of those Nest thermostats","2015-12-30 08:46:18"
5635,1,397,Male,"2015-12-30 08:47:41"
5636,2,397,"35 to 45","2015-12-30 08:47:41"
5637,3,397,"High school degree or equivalent (e.g., GED)","2015-12-30 08:47:41"
5638,4,397,,"2015-12-30 08:47:41"
5639,5,397,No,"2015-12-30 08:47:41"
5640,6,397,Low,"2015-12-30 08:47:41"
5641,7,397,Medium,"2015-12-30 08:47:41"
5642,8,397,Yes,"2015-12-30 08:47:41"
5643,9,397,,"2015-12-30 08:47:41"
5644,1,398,Female,"2015-12-30 08:46:39"
5645,2,398,"25 to 34","2015-12-30 08:46:39"
5646,3,398,"Graduate degree","2015-12-30 08:46:39"
5647,4,398,Education,"2015-12-30 08:46:39"
5648,5,398,"Yes; for less than a year","2015-12-30 08:46:39"
5649,6,398,High,"2015-12-30 08:46:39"
5650,7,398,High,"2015-12-30 08:46:39"
5651,8,398,Yes,"2015-12-30 08:46:39"
5652,9,398,,"2015-12-30 08:46:39"
5653,1,399,Male,"2015-12-30 08:48:50"
5654,2,399,"35 to 45","2015-12-30 08:48:50"
5655,3,399,"Bachelor degree","2015-12-30 08:48:50"
5656,4,399,"computer sciences","2015-12-30 08:48:50"
5657,5,399,"Yes; for one to five years","2015-12-30 08:48:51"
5658,6,399,High,"2015-12-30 08:48:51"
5659,7,399,High,"2015-12-30 08:48:51"
5660,8,399,Yes,"2015-12-30 08:48:51"
5661,9,399,,"2015-12-30 08:48:51"
5662,1,400,Male,"2015-12-30 08:48:49"
5663,2,400,"25 to 34","2015-12-30 08:48:49"
5664,3,400,"High school degree or equivalent (e.g., GED)","2015-12-30 08:48:49"
5665,4,400,,"2015-12-30 08:48:49"
5666,5,400,No,"2015-12-30 08:48:49"
5667,6,400,"Very high","2015-12-30 08:48:49"
5668,7,400,Low,"2015-12-30 08:48:49"
5669,8,400,No,"2015-12-30 08:48:49"
5670,9,400,,"2015-12-30 08:48:49"
5671,1,401,Male,"2015-12-30 08:51:17"
5672,2,401,"35 to 45","2015-12-30 08:51:17"
5673,3,401,"Bachelor degree","2015-12-30 08:51:17"
5674,4,401,Science,"2015-12-30 08:51:17"
5675,5,401,"Yes; for more than five years","2015-12-30 08:51:17"
5676,6,401,High,"2015-12-30 08:51:17"
5677,7,401,Low,"2015-12-30 08:51:17"
5678,8,401,"Not sure","2015-12-30 08:51:17"
5679,9,401,,"2015-12-30 08:51:17"
5680,1,402,Female,"2015-12-30 08:51:30"
5681,2,402,"25 to 34","2015-12-30 08:51:31"
5682,3,402,"Bachelor degree","2015-12-30 08:51:31"
5683,4,402,film,"2015-12-30 08:51:31"
5684,5,402,No,"2015-12-30 08:51:31"
5685,6,402,Medium,"2015-12-30 08:51:31"
5686,7,402,Medium,"2015-12-30 08:51:31"
5687,8,402,No,"2015-12-30 08:51:31"
5688,9,402,,"2015-12-30 08:51:31"
5689,1,404,Female,"2015-12-30 09:01:52"
5690,2,404,"25 to 34","2015-12-30 09:01:52"
5691,3,404,"Bachelor degree","2015-12-30 09:01:52"
5692,4,404,Spanish,"2015-12-30 09:01:52"
5693,5,404,No,"2015-12-30 09:01:52"
5694,6,404,Low,"2015-12-30 09:01:52"
5695,7,404,Medium,"2015-12-30 09:01:52"
5696,8,404,No,"2015-12-30 09:01:52"
5697,9,404,,"2015-12-30 09:01:52"
5698,1,405,Female,"2015-12-30 09:20:25"
5699,2,405,"35 to 45","2015-12-30 09:20:25"
5700,3,405,"Bachelor degree","2015-12-30 09:20:25"
5701,4,405,"environmental studies","2015-12-30 09:20:25"
5702,5,405,No,"2015-12-30 09:20:25"
5703,6,405,Low,"2015-12-30 09:20:25"
5704,7,405,Low,"2015-12-30 09:20:25"
5705,8,405,"Not sure","2015-12-30 09:20:25"
5706,9,405,,"2015-12-30 09:20:25"
5707,1,406,Female,"2015-12-30 09:27:33"
5708,2,406,"18 to 24","2015-12-30 09:27:33"
5709,3,406,"Bachelor degree","2015-12-30 09:27:33"
5710,4,406,"Information Systems ","2015-12-30 09:27:33"
5711,5,406,"Yes; for one to five years","2015-12-30 09:27:33"
5712,6,406,"Very high","2015-12-30 09:27:33"
5713,7,406,High,"2015-12-30 09:27:34"
5714,8,406,Yes,"2015-12-30 09:27:34"
5715,9,406,,"2015-12-30 09:27:34"
5716,1,411,Male,"2015-12-30 10:03:07"
5717,2,411,"25 to 34","2015-12-30 10:03:07"
5718,3,411,"Some college but no degree","2015-12-30 10:03:07"
5719,4,411,"Administration Of Justice","2015-12-30 10:03:07"
5720,5,411,No,"2015-12-30 10:03:07"
5721,6,411,Low,"2015-12-30 10:03:07"
5722,7,411,Low,"2015-12-30 10:03:07"
5723,8,411,No,"2015-12-30 10:03:07"
5724,9,411,,"2015-12-30 10:03:07"
5725,1,413,Female,"2015-12-30 10:55:13"
5726,2,413,"25 to 34","2015-12-30 10:55:13"
5727,3,413,"Bachelor degree","2015-12-30 10:55:13"
5728,4,413,Bio-chemistry,"2015-12-30 10:55:13"
5729,5,413,"Yes; for one to five years","2015-12-30 10:55:13"
5730,6,413,High,"2015-12-30 10:55:13"
5731,7,413,High,"2015-12-30 10:55:13"
5732,8,413,No,"2015-12-30 10:55:13"
5733,9,413,,"2015-12-30 10:55:13"
5734,1,414,Male,"2015-12-30 11:09:05"
5735,2,414,"35 to 45","2015-12-30 11:09:05"
5736,3,414,"High school degree or equivalent (e.g., GED)","2015-12-30 11:09:05"
5737,4,414,,"2015-12-30 11:09:05"
5738,5,414,No,"2015-12-30 11:09:05"
5739,6,414,Medium,"2015-12-30 11:09:05"
5740,7,414,Medium,"2015-12-30 11:09:05"
5741,8,414,"Not sure","2015-12-30 11:09:05"
5742,9,414,,"2015-12-30 11:09:05"
5743,1,415,Female,"2015-12-30 11:11:21"
5744,2,415,"25 to 34","2015-12-30 11:11:21"
5745,3,415,"Bachelor degree","2015-12-30 11:11:21"
5746,4,415,"Business mgmt","2015-12-30 11:11:21"
5747,5,415,No,"2015-12-30 11:11:21"
5748,6,415,Medium,"2015-12-30 11:11:21"
5749,7,415,Medium,"2015-12-30 11:11:21"
5750,8,415,Yes,"2015-12-30 11:11:21"
5751,9,415,,"2015-12-30 11:11:21"
5752,1,417,Male,"2015-12-30 11:31:31"
5753,2,417,"25 to 34","2015-12-30 11:31:31"
5754,3,417,"High school degree or equivalent (e.g., GED)","2015-12-30 11:31:31"
5755,4,417,,"2015-12-30 11:31:31"
5756,5,417,No,"2015-12-30 11:31:31"
5757,6,417,Medium,"2015-12-30 11:31:31"
5758,7,417,Medium,"2015-12-30 11:31:31"
5759,8,417,No,"2015-12-30 11:31:31"
5760,9,417,,"2015-12-30 11:31:31"
5761,1,419,Female,"2015-12-30 12:05:01"
5762,2,419,"18 to 24","2015-12-30 12:05:01"
5763,3,419,"Bachelor degree","2015-12-30 12:05:02"
5764,4,419,"Environmental Policy & Planning","2015-12-30 12:05:02"
5765,5,419,No,"2015-12-30 12:05:02"
5766,6,419,Low,"2015-12-30 12:05:02"
5767,7,419,High,"2015-12-30 12:05:02"
5768,8,419,Yes,"2015-12-30 12:05:02"
5769,9,419,,"2015-12-30 12:05:02"
5770,1,420,Female,"2015-12-30 13:01:19"
5771,2,420,"25 to 34","2015-12-30 13:01:19"
5772,3,420,"High school degree or equivalent (e.g., GED)","2015-12-30 13:01:19"
5773,4,420,,"2015-12-30 13:01:19"
5774,5,420,No,"2015-12-30 13:01:19"
5775,6,420,Medium,"2015-12-30 13:01:19"
5776,7,420,Low,"2015-12-30 13:01:19"
5777,8,420,No,"2015-12-30 13:01:19"
5778,9,420,,"2015-12-30 13:01:19"
5779,1,423,Male,"2015-12-30 13:54:04"
5780,2,423,"45 to 54","2015-12-30 13:54:04"
5781,3,423,"Graduate degree","2015-12-30 13:54:04"
5782,4,423,economics,"2015-12-30 13:54:04"
5783,5,423,No,"2015-12-30 13:54:04"
5784,6,423,Medium,"2015-12-30 13:54:04"
5785,7,423,Medium,"2015-12-30 13:54:04"
5786,8,423,Yes,"2015-12-30 13:54:04"
5787,9,423,,"2015-12-30 13:54:04"
5788,1,424,Female,"2015-12-30 13:54:23"
5789,2,424,"35 to 45","2015-12-30 13:54:23"
5790,3,424,"Bachelor degree","2015-12-30 13:54:23"
5791,4,424,"Nutrition and Dietetics","2015-12-30 13:54:23"
5792,5,424,No,"2015-12-30 13:54:23"
5793,6,424,Low,"2015-12-30 13:54:23"
5794,7,424,Low,"2015-12-30 13:54:23"
5795,8,424,No,"2015-12-30 13:54:23"
5796,9,424,,"2015-12-30 13:54:23"
5797,1,425,Male,"2015-12-30 13:55:00"
5798,2,425,"35 to 45","2015-12-30 13:55:00"
5799,3,425,"Bachelor degree","2015-12-30 13:55:00"
5800,4,425,Communications,"2015-12-30 13:55:00"
5801,5,425,"Yes; for one to five years","2015-12-30 13:55:00"
5802,6,425,Medium,"2015-12-30 13:55:00"
5803,7,425,High,"2015-12-30 13:55:00"
5804,8,425,Yes,"2015-12-30 13:55:00"
5805,9,425,,"2015-12-30 13:55:00"
5806,1,426,Male,"2015-12-30 13:56:01"
5807,2,426,"25 to 34","2015-12-30 13:56:01"
5808,3,426,"Some college but no degree","2015-12-30 13:56:01"
5809,4,426,Writing,"2015-12-30 13:56:01"
5810,5,426,"Yes; for one to five years","2015-12-30 13:56:01"
5811,6,426,High,"2015-12-30 13:56:01"
5812,7,426,Low,"2015-12-30 13:56:01"
5813,8,426,No,"2015-12-30 13:56:01"
5814,9,426,,"2015-12-30 13:56:01"
5815,1,427,Male,"2015-12-30 13:55:07"
5816,2,427,"25 to 34","2015-12-30 13:55:07"
5817,3,427,"Some college but no degree","2015-12-30 13:55:07"
5818,4,427,Business,"2015-12-30 13:55:07"
5819,5,427,No,"2015-12-30 13:55:07"
5820,6,427,Medium,"2015-12-30 13:55:07"
5821,7,427,Medium,"2015-12-30 13:55:07"
5822,8,427,No,"2015-12-30 13:55:08"
5823,9,427,,"2015-12-30 13:55:08"
5824,1,429,Male,"2015-12-30 13:58:06"
5825,2,429,"25 to 34","2015-12-30 13:58:06"
5826,3,429,"High school degree or equivalent (e.g., GED)","2015-12-30 13:58:07"
5827,4,429,,"2015-12-30 13:58:07"
5828,5,429,"Yes; for less than a year","2015-12-30 13:58:07"
