id,personality_question_id,user_id,description,created_at
9812,6,190,1,"2015-12-28 15:12:44"
9813,7,190,3,"2015-12-28 15:12:44"
9814,8,190,1,"2015-12-28 15:12:44"
9815,9,190,2,"2015-12-28 15:12:44"
9816,10,190,3,"2015-12-28 15:12:44"
9817,11,190,4,"2015-12-28 15:12:45"
9818,12,190,4,"2015-12-28 15:12:45"
9819,13,190,5,"2015-12-28 15:12:45"
9820,14,190,4,"2015-12-28 15:12:45"
9821,15,190,2,"2015-12-28 15:12:45"
9822,16,190,2,"2015-12-28 15:12:45"
9823,17,190,3,"2015-12-28 15:12:45"
9824,18,190,1,"2015-12-28 15:12:45"
9825,19,190,3,"2015-12-28 15:12:45"
9826,20,190,1,"2015-12-28 15:12:45"
9827,1,191,1,"2015-12-28 15:12:26"
9828,2,191,2,"2015-12-28 15:12:27"
9829,3,191,4,"2015-12-28 15:12:27"
9830,4,191,1,"2015-12-28 15:12:27"
9831,5,191,3,"2015-12-28 15:12:27"
9832,6,191,4,"2015-12-28 15:12:27"
9833,7,191,4,"2015-12-28 15:12:27"
9834,8,191,2,"2015-12-28 15:12:27"
9835,9,191,5,"2015-12-28 15:12:27"
9836,10,191,3,"2015-12-28 15:12:27"
9837,11,191,1,"2015-12-28 15:12:27"
9838,12,191,2,"2015-12-28 15:12:27"
9839,13,191,3,"2015-12-28 15:12:27"
9840,14,191,1,"2015-12-28 15:12:27"
9841,15,191,2,"2015-12-28 15:12:27"
9842,16,191,5,"2015-12-28 15:12:27"
9843,17,191,4,"2015-12-28 15:12:27"
9844,18,191,2,"2015-12-28 15:12:27"
9845,19,191,5,"2015-12-28 15:12:27"
9846,20,191,3,"2015-12-28 15:12:27"
9847,1,192,3,"2015-12-28 15:31:45"
9848,2,192,5,"2015-12-28 15:31:45"
9849,3,192,3,"2015-12-28 15:31:45"
9850,4,192,3,"2015-12-28 15:31:45"
9851,5,192,5,"2015-12-28 15:31:45"
9852,6,192,4,"2015-12-28 15:31:45"
9853,7,192,1,"2015-12-28 15:31:45"
9854,8,192,2,"2015-12-28 15:31:45"
9855,9,192,2,"2015-12-28 15:31:45"
9856,10,192,1,"2015-12-28 15:31:45"
9857,11,192,3,"2015-12-28 15:31:45"
9858,12,192,5,"2015-12-28 15:31:45"
9859,13,192,5,"2015-12-28 15:31:45"
9860,14,192,4,"2015-12-28 15:31:45"
9861,15,192,1,"2015-12-28 15:31:46"
9862,16,192,4,"2015-12-28 15:31:46"
9863,17,192,1,"2015-12-28 15:31:46"
9864,18,192,3,"2015-12-28 15:31:46"
9865,19,192,1,"2015-12-28 15:31:46"
9866,20,192,1,"2015-12-28 15:31:46"
9867,1,193,3,"2015-12-28 17:08:47"
9868,2,193,4,"2015-12-28 17:08:47"
9869,3,193,3,"2015-12-28 17:08:47"
9870,4,193,1,"2015-12-28 17:08:47"
9871,5,193,3,"2015-12-28 17:08:47"
9872,6,193,4,"2015-12-28 17:08:47"
9873,7,193,4,"2015-12-28 17:08:47"
9874,8,193,5,"2015-12-28 17:08:47"
9875,9,193,3,"2015-12-28 17:08:47"
9876,10,193,3,"2015-12-28 17:08:47"
9877,11,193,2,"2015-12-28 17:08:47"
9878,12,193,3,"2015-12-28 17:08:47"
9879,13,193,4,"2015-12-28 17:08:47"
9880,14,193,4,"2015-12-28 17:08:48"
9881,15,193,3,"2015-12-28 17:08:48"
9882,16,193,2,"2015-12-28 17:08:48"
9883,17,193,3,"2015-12-28 17:08:48"
9884,18,193,3,"2015-12-28 17:08:48"
9885,19,193,5,"2015-12-28 17:08:48"
9886,20,193,1,"2015-12-28 17:08:48"
9887,1,195,2,"2015-12-28 18:41:25"
9888,2,195,4,"2015-12-28 18:41:25"
9889,3,195,1,"2015-12-28 18:41:25"
9890,4,195,3,"2015-12-28 18:41:25"
9891,5,195,5,"2015-12-28 18:41:25"
9892,6,195,3,"2015-12-28 18:41:25"
9893,7,195,3,"2015-12-28 18:41:25"
9894,8,195,4,"2015-12-28 18:41:26"
9895,9,195,4,"2015-12-28 18:41:26"
9896,10,195,2,"2015-12-28 18:41:26"
9897,11,195,2,"2015-12-28 18:41:26"
9898,12,195,4,"2015-12-28 18:41:26"
9899,13,195,3,"2015-12-28 18:41:26"
9900,14,195,2,"2015-12-28 18:41:26"
9901,15,195,1,"2015-12-28 18:41:26"
9902,16,195,3,"2015-12-28 18:41:26"
9903,17,195,3,"2015-12-28 18:41:26"
9904,18,195,2,"2015-12-28 18:41:26"
9905,19,195,3,"2015-12-28 18:41:26"
9906,20,195,2,"2015-12-28 18:41:26"
9907,1,202,3,"2015-12-28 20:12:12"
9908,2,202,4,"2015-12-28 20:12:12"
9909,3,202,4,"2015-12-28 20:12:12"
9910,4,202,3,"2015-12-28 20:12:12"
9911,5,202,4,"2015-12-28 20:12:12"
9912,6,202,3,"2015-12-28 20:12:12"
9913,7,202,3,"2015-12-28 20:12:12"
9914,8,202,2,"2015-12-28 20:12:12"
9915,9,202,4,"2015-12-28 20:12:12"
9916,10,202,2,"2015-12-28 20:12:12"
9917,11,202,3,"2015-12-28 20:12:12"
9918,12,202,3,"2015-12-28 20:12:12"
9919,13,202,4,"2015-12-28 20:12:13"
9920,14,202,2,"2015-12-28 20:12:13"
9921,15,202,2,"2015-12-28 20:12:13"
9922,16,202,3,"2015-12-28 20:12:13"
9923,17,202,3,"2015-12-28 20:12:13"
9924,18,202,3,"2015-12-28 20:12:13"
9925,19,202,4,"2015-12-28 20:12:13"
9926,20,202,1,"2015-12-28 20:12:13"
9927,1,205,4,"2015-12-28 20:13:21"
9928,2,205,4,"2015-12-28 20:13:21"
9929,3,205,4,"2015-12-28 20:13:21"
9930,4,205,2,"2015-12-28 20:13:21"
9931,5,205,4,"2015-12-28 20:13:21"
9932,6,205,2,"2015-12-28 20:13:21"
9933,7,205,4,"2015-12-28 20:13:21"
9934,8,205,4,"2015-12-28 20:13:21"
9935,9,205,4,"2015-12-28 20:13:21"
9936,10,205,4,"2015-12-28 20:13:21"
9937,11,205,4,"2015-12-28 20:13:21"
9938,12,205,2,"2015-12-28 20:13:22"
9939,13,205,4,"2015-12-28 20:13:22"
9940,14,205,4,"2015-12-28 20:13:22"
9941,15,205,4,"2015-12-28 20:13:22"
9942,16,205,3,"2015-12-28 20:13:22"
9943,17,205,3,"2015-12-28 20:13:22"
9944,18,205,3,"2015-12-28 20:13:22"
9945,19,205,3,"2015-12-28 20:13:22"
9946,20,205,2,"2015-12-28 20:13:22"
9947,1,206,2,"2015-12-28 20:16:37"
9948,2,206,5,"2015-12-28 20:16:37"
9949,3,206,2,"2015-12-28 20:16:37"
9950,4,206,2,"2015-12-28 20:16:38"
9951,5,206,4,"2015-12-28 20:16:38"
9952,6,206,5,"2015-12-28 20:16:38"
9953,7,206,2,"2015-12-28 20:16:38"
9954,8,206,4,"2015-12-28 20:16:38"
9955,9,206,4,"2015-12-28 20:16:38"
9956,10,206,2,"2015-12-28 20:16:38"
9957,11,206,3,"2015-12-28 20:16:38"
9958,12,206,4,"2015-12-28 20:16:38"
9959,13,206,4,"2015-12-28 20:16:38"
9960,14,206,4,"2015-12-28 20:16:38"
9961,15,206,2,"2015-12-28 20:16:38"
9962,16,206,4,"2015-12-28 20:16:38"
9963,17,206,2,"2015-12-28 20:16:38"
9964,18,206,3,"2015-12-28 20:16:38"
9965,19,206,3,"2015-12-28 20:16:38"
9966,20,206,2,"2015-12-28 20:16:38"
9967,1,208,2,"2015-12-28 20:23:18"
9968,2,208,4,"2015-12-28 20:23:18"
9969,3,208,4,"2015-12-28 20:23:18"
9970,4,208,1,"2015-12-28 20:23:18"
9971,5,208,2,"2015-12-28 20:23:18"
9972,6,208,4,"2015-12-28 20:23:18"
9973,7,208,2,"2015-12-28 20:23:18"
9974,8,208,2,"2015-12-28 20:23:18"
9975,9,208,2,"2015-12-28 20:23:18"
9976,10,208,4,"2015-12-28 20:23:18"
9977,11,208,2,"2015-12-28 20:23:18"
9978,12,208,5,"2015-12-28 20:23:18"
9979,13,208,5,"2015-12-28 20:23:18"
9980,14,208,1,"2015-12-28 20:23:18"
9981,15,208,4,"2015-12-28 20:23:18"
9982,16,208,4,"2015-12-28 20:23:18"
9983,17,208,2,"2015-12-28 20:23:18"
9984,18,208,1,"2015-12-28 20:23:18"
9985,19,208,4,"2015-12-28 20:23:18"
9986,20,208,4,"2015-12-28 20:23:18"
9987,1,209,4,"2015-12-28 20:27:22"
9988,2,209,5,"2015-12-28 20:27:22"
9989,3,209,4,"2015-12-28 20:27:22"
9990,4,209,3,"2015-12-28 20:27:22"
9991,5,209,5,"2015-12-28 20:27:22"
9992,6,209,3,"2015-12-28 20:27:22"
9993,7,209,2,"2015-12-28 20:27:22"
9994,8,209,2,"2015-12-28 20:27:22"
9995,9,209,4,"2015-12-28 20:27:22"
9996,10,209,3,"2015-12-28 20:27:22"
9997,11,209,3,"2015-12-28 20:27:22"
9998,12,209,5,"2015-12-28 20:27:22"
9999,13,209,2,"2015-12-28 20:27:23"
10000,14,209,2,"2015-12-28 20:27:23"
10001,15,209,3,"2015-12-28 20:27:23"
10002,16,209,4,"2015-12-28 20:27:23"
10003,17,209,2,"2015-12-28 20:27:23"
10004,18,209,4,"2015-12-28 20:27:23"
10005,19,209,2,"2015-12-28 20:27:23"
10006,20,209,2,"2015-12-28 20:27:23"
10007,1,212,1,"2015-12-28 20:28:36"
10008,2,212,2,"2015-12-28 20:28:36"
10009,3,212,4,"2015-12-28 20:28:36"
10010,4,212,3,"2015-12-28 20:28:36"
10011,5,212,5,"2015-12-28 20:28:36"
10012,6,212,2,"2015-12-28 20:28:36"
10013,7,212,3,"2015-12-28 20:28:37"
10014,8,212,3,"2015-12-28 20:28:37"
10015,9,212,2,"2015-12-28 20:28:37"
10016,10,212,1,"2015-12-28 20:28:37"
10017,11,212,1,"2015-12-28 20:28:37"
10018,12,212,1,"2015-12-28 20:28:37"
10019,13,212,2,"2015-12-28 20:28:37"
10020,14,212,3,"2015-12-28 20:28:37"
10021,15,212,2,"2015-12-28 20:28:37"
10022,16,212,5,"2015-12-28 20:28:37"
10023,17,212,3,"2015-12-28 20:28:37"
10024,18,212,4,"2015-12-28 20:28:37"
10025,19,212,1,"2015-12-28 20:28:37"
10026,20,212,1,"2015-12-28 20:28:37"
10027,1,214,3,"2015-12-28 20:29:43"
10028,2,214,4,"2015-12-28 20:29:43"
10029,3,214,4,"2015-12-28 20:29:43"
10030,4,214,1,"2015-12-28 20:29:43"
10031,5,214,5,"2015-12-28 20:29:43"
10032,6,214,3,"2015-12-28 20:29:43"
10033,7,214,2,"2015-12-28 20:29:43"
10034,8,214,1,"2015-12-28 20:29:43"
10035,9,214,5,"2015-12-28 20:29:43"
10036,10,214,1,"2015-12-28 20:29:43"
10037,11,214,3,"2015-12-28 20:29:43"
10038,12,214,4,"2015-12-28 20:29:43"
10039,13,214,5,"2015-12-28 20:29:43"
10040,14,214,1,"2015-12-28 20:29:43"
10041,15,214,1,"2015-12-28 20:29:44"
10042,16,214,2,"2015-12-28 20:29:44"
10043,17,214,3,"2015-12-28 20:29:44"
10044,18,214,1,"2015-12-28 20:29:44"
10045,19,214,1,"2015-12-28 20:29:44"
10046,20,214,1,"2015-12-28 20:29:44"
10047,1,218,2,"2015-12-28 20:55:52"
10048,2,218,2,"2015-12-28 20:55:53"
10049,3,218,3,"2015-12-28 20:55:53"
10050,4,218,2,"2015-12-28 20:55:53"
10051,5,218,4,"2015-12-28 20:55:53"
10052,6,218,4,"2015-12-28 20:55:53"
10053,7,218,3,"2015-12-28 20:55:53"
10054,8,218,4,"2015-12-28 20:55:53"
10055,9,218,3,"2015-12-28 20:55:53"
10056,10,218,3,"2015-12-28 20:55:53"
10057,11,218,3,"2015-12-28 20:55:53"
10058,12,218,4,"2015-12-28 20:55:53"
10059,13,218,4,"2015-12-28 20:55:53"
10060,14,218,3,"2015-12-28 20:55:53"
10061,15,218,3,"2015-12-28 20:55:53"
10062,16,218,4,"2015-12-28 20:55:53"
10063,17,218,4,"2015-12-28 20:55:53"
10064,18,218,3,"2015-12-28 20:55:53"
10065,19,218,3,"2015-12-28 20:55:53"
10066,20,218,3,"2015-12-28 20:55:53"
10067,1,219,2,"2015-12-28 20:59:16"
10068,2,219,4,"2015-12-28 20:59:16"
10069,3,219,5,"2015-12-28 20:59:16"
10070,4,219,2,"2015-12-28 20:59:16"
10071,5,219,4,"2015-12-28 20:59:16"
10072,6,219,3,"2015-12-28 20:59:16"
10073,7,219,4,"2015-12-28 20:59:16"
10074,8,219,1,"2015-12-28 20:59:16"
10075,9,219,4,"2015-12-28 20:59:16"
10076,10,219,2,"2015-12-28 20:59:17"
10077,11,219,2,"2015-12-28 20:59:17"
10078,12,219,3,"2015-12-28 20:59:17"
10079,13,219,5,"2015-12-28 20:59:17"
10080,14,219,3,"2015-12-28 20:59:17"
10081,15,219,2,"2015-12-28 20:59:17"
10082,16,219,4,"2015-12-28 20:59:17"
10083,17,219,3,"2015-12-28 20:59:17"
10084,18,219,1,"2015-12-28 20:59:17"
10085,19,219,4,"2015-12-28 20:59:17"
10086,20,219,2,"2015-12-28 20:59:17"
10087,1,220,2,"2015-12-28 21:01:12"
10088,2,220,5,"2015-12-28 21:01:12"
10089,3,220,5,"2015-12-28 21:01:12"
10090,4,220,1,"2015-12-28 21:01:12"
10091,5,220,3,"2015-12-28 21:01:12"
10092,6,220,1,"2015-12-28 21:01:12"
10093,7,220,1,"2015-12-28 21:01:12"
10094,8,220,3,"2015-12-28 21:01:12"
10095,9,220,4,"2015-12-28 21:01:12"
10096,10,220,2,"2015-12-28 21:01:12"
10097,11,220,3,"2015-12-28 21:01:12"
10098,12,220,4,"2015-12-28 21:01:12"
10099,13,220,4,"2015-12-28 21:01:12"
10100,14,220,2,"2015-12-28 21:01:12"
10101,15,220,2,"2015-12-28 21:01:12"
10102,16,220,3,"2015-12-28 21:01:12"
10103,17,220,1,"2015-12-28 21:01:13"
10104,18,220,1,"2015-12-28 21:01:13"
10105,19,220,2,"2015-12-28 21:01:13"
10106,20,220,2,"2015-12-28 21:01:13"
10107,1,221,4,"2015-12-28 21:17:30"
10108,2,221,3,"2015-12-28 21:17:30"
10109,3,221,4,"2015-12-28 21:17:30"
10110,4,221,5,"2015-12-28 21:17:30"
10111,5,221,3,"2015-12-28 21:17:30"
10112,6,221,2,"2015-12-28 21:17:30"
10113,7,221,3,"2015-12-28 21:17:30"
10114,8,221,4,"2015-12-28 21:17:30"
10115,9,221,5,"2015-12-28 21:17:30"
10116,10,221,2,"2015-12-28 21:17:30"
10117,11,221,5,"2015-12-28 21:17:30"
10118,12,221,3,"2015-12-28 21:17:30"
10119,13,221,5,"2015-12-28 21:17:30"
10120,14,221,2,"2015-12-28 21:17:31"
10121,15,221,4,"2015-12-28 21:17:31"
10122,16,221,5,"2015-12-28 21:17:31"
10123,17,221,2,"2015-12-28 21:17:31"
10124,18,221,4,"2015-12-28 21:17:31"
10125,19,221,1,"2015-12-28 21:17:31"
10126,20,221,5,"2015-12-28 21:17:31"
10127,1,222,3,"2015-12-28 21:43:46"
10128,2,222,4,"2015-12-28 21:43:46"
10129,3,222,4,"2015-12-28 21:43:47"
10130,4,222,1,"2015-12-28 21:43:47"
10131,5,222,5,"2015-12-28 21:43:47"
10132,6,222,2,"2015-12-28 21:43:47"
10133,7,222,3,"2015-12-28 21:43:47"
10134,8,222,2,"2015-12-28 21:43:47"
10135,9,222,5,"2015-12-28 21:43:47"
10136,10,222,2,"2015-12-28 21:43:47"
10137,11,222,3,"2015-12-28 21:43:47"
10138,12,222,4,"2015-12-28 21:43:47"
10139,13,222,5,"2015-12-28 21:43:47"
10140,14,222,1,"2015-12-28 21:43:47"
10141,15,222,2,"2015-12-28 21:43:47"
10142,16,222,3,"2015-12-28 21:43:47"
10143,17,222,2,"2015-12-28 21:43:47"
10144,18,222,1,"2015-12-28 21:43:47"
10145,19,222,2,"2015-12-28 21:43:47"
10146,20,222,1,"2015-12-28 21:43:47"
10147,1,224,1,"2015-12-28 22:06:40"
10148,2,224,4,"2015-12-28 22:06:40"
10149,3,224,4,"2015-12-28 22:06:41"
10150,4,224,3,"2015-12-28 22:06:41"
10151,5,224,5,"2015-12-28 22:06:41"
10152,6,224,4,"2015-12-28 22:06:41"
10153,7,224,2,"2015-12-28 22:06:41"
10154,8,224,5,"2015-12-28 22:06:41"
10155,9,224,4,"2015-12-28 22:06:41"
10156,10,224,1,"2015-12-28 22:06:41"
10157,11,224,2,"2015-12-28 22:06:41"
10158,12,224,4,"2015-12-28 22:06:41"
10159,13,224,1,"2015-12-28 22:06:41"
10160,14,224,2,"2015-12-28 22:06:41"
10161,15,224,2,"2015-12-28 22:06:41"
10162,16,224,4,"2015-12-28 22:06:41"
10163,17,224,2,"2015-12-28 22:06:41"
10164,18,224,3,"2015-12-28 22:06:41"
10165,19,224,3,"2015-12-28 22:06:41"
10166,20,224,1,"2015-12-28 22:06:41"
10167,1,225,3,"2015-12-28 22:19:43"
10168,2,225,4,"2015-12-28 22:19:43"
10169,3,225,2,"2015-12-28 22:19:43"
10170,4,225,3,"2015-12-28 22:19:43"
10171,5,225,4,"2015-12-28 22:19:43"
10172,6,225,3,"2015-12-28 22:19:43"
10173,7,225,3,"2015-12-28 22:19:43"
10174,8,225,4,"2015-12-28 22:19:44"
10175,9,225,4,"2015-12-28 22:19:44"
10176,10,225,2,"2015-12-28 22:19:44"
10177,11,225,3,"2015-12-28 22:19:44"
10178,12,225,3,"2015-12-28 22:19:44"
10179,13,225,4,"2015-12-28 22:19:44"
10180,14,225,5,"2015-12-28 22:19:44"
10181,15,225,2,"2015-12-28 22:19:44"
10182,16,225,3,"2015-12-28 22:19:44"
10183,17,225,3,"2015-12-28 22:19:44"
10184,18,225,4,"2015-12-28 22:19:44"
10185,19,225,3,"2015-12-28 22:19:44"
10186,20,225,1,"2015-12-28 22:19:44"
10187,1,226,3,"2015-12-28 22:25:58"
10188,2,226,4,"2015-12-28 22:25:58"
10189,3,226,4,"2015-12-28 22:25:58"
10190,4,226,1,"2015-12-28 22:25:58"
10191,5,226,4,"2015-12-28 22:25:58"
10192,6,226,3,"2015-12-28 22:25:58"
10193,7,226,2,"2015-12-28 22:25:58"
10194,8,226,2,"2015-12-28 22:25:58"
10195,9,226,5,"2015-12-28 22:25:58"
10196,10,226,2,"2015-12-28 22:25:58"
10197,11,226,3,"2015-12-28 22:25:58"
10198,12,226,4,"2015-12-28 22:25:58"
10199,13,226,3,"2015-12-28 22:25:58"
10200,14,226,2,"2015-12-28 22:25:58"
10201,15,226,2,"2015-12-28 22:25:58"
10202,16,226,3,"2015-12-28 22:25:58"
10203,17,226,2,"2015-12-28 22:25:58"
10204,18,226,2,"2015-12-28 22:25:59"
10205,19,226,5,"2015-12-28 22:25:59"
10206,20,226,2,"2015-12-28 22:25:59"
10207,1,227,1,"2015-12-28 23:09:51"
10208,2,227,3,"2015-12-28 23:09:51"
10209,3,227,5,"2015-12-28 23:09:51"
10210,4,227,1,"2015-12-28 23:09:51"
10211,5,227,5,"2015-12-28 23:09:51"
10212,6,227,2,"2015-12-28 23:09:51"
10213,7,227,2,"2015-12-28 23:09:51"
10214,8,227,3,"2015-12-28 23:09:51"
10215,9,227,5,"2015-12-28 23:09:51"
10216,10,227,3,"2015-12-28 23:09:51"
10217,11,227,1,"2015-12-28 23:09:52"
10218,12,227,3,"2015-12-28 23:09:52"
10219,13,227,5,"2015-12-28 23:09:52"
10220,14,227,2,"2015-12-28 23:09:52"
10221,15,227,3,"2015-12-28 23:09:52"
10222,16,227,5,"2015-12-28 23:09:52"
10223,17,227,3,"2015-12-28 23:09:52"
10224,18,227,1,"2015-12-28 23:09:52"
10225,19,227,5,"2015-12-28 23:09:52"
10226,20,227,1,"2015-12-28 23:09:52"
10227,1,228,3,"2015-12-28 23:10:13"
10228,2,228,5,"2015-12-28 23:10:13"
10229,3,228,3,"2015-12-28 23:10:13"
10230,4,228,2,"2015-12-28 23:10:13"
10231,5,228,2,"2015-12-28 23:10:13"
10232,6,228,2,"2015-12-28 23:10:13"
10233,7,228,4,"2015-12-28 23:10:13"
10234,8,228,3,"2015-12-28 23:10:13"
10235,9,228,4,"2015-12-28 23:10:13"
10236,10,228,3,"2015-12-28 23:10:13"
10237,11,228,2,"2015-12-28 23:10:13"
10238,12,228,4,"2015-12-28 23:10:13"
10239,13,228,4,"2015-12-28 23:10:13"
10240,14,228,3,"2015-12-28 23:10:13"
10241,15,228,2,"2015-12-28 23:10:13"
10242,16,228,4,"2015-12-28 23:10:13"
10243,17,228,4,"2015-12-28 23:10:13"
10244,18,228,2,"2015-12-28 23:10:13"
10245,19,228,3,"2015-12-28 23:10:13"
10246,20,228,2,"2015-12-28 23:10:13"
10247,1,230,2,"2015-12-28 23:14:43"
10248,2,230,2,"2015-12-28 23:14:43"
10249,3,230,4,"2015-12-28 23:14:43"
10250,4,230,1,"2015-12-28 23:14:43"
10251,5,230,4,"2015-12-28 23:14:43"
10252,6,230,4,"2015-12-28 23:14:43"
10253,7,230,4,"2015-12-28 23:14:43"
10254,8,230,4,"2015-12-28 23:14:43"
10255,9,230,4,"2015-12-28 23:14:43"
10256,10,230,4,"2015-12-28 23:14:43"
10257,11,230,4,"2015-12-28 23:14:43"
10258,12,230,3,"2015-12-28 23:14:43"
10259,13,230,4,"2015-12-28 23:14:43"
10260,14,230,2,"2015-12-28 23:14:43"
10261,15,230,1,"2015-12-28 23:14:43"
10262,16,230,1,"2015-12-28 23:14:43"
10263,17,230,1,"2015-12-28 23:14:44"
10264,18,230,2,"2015-12-28 23:14:44"
10265,19,230,2,"2015-12-28 23:14:44"
10266,20,230,2,"2015-12-28 23:14:44"
10267,1,232,4,"2015-12-28 23:13:16"
10268,2,232,4,"2015-12-28 23:13:16"
10269,3,232,5,"2015-12-28 23:13:16"
10270,4,232,2,"2015-12-28 23:13:16"
10271,5,232,5,"2015-12-28 23:13:16"
10272,6,232,1,"2015-12-28 23:13:16"
10273,7,232,3,"2015-12-28 23:13:16"
10274,8,232,1,"2015-12-28 23:13:16"
10275,9,232,2,"2015-12-28 23:13:16"
10276,10,232,2,"2015-12-28 23:13:16"
10277,11,232,5,"2015-12-28 23:13:16"
10278,12,232,4,"2015-12-28 23:13:16"
10279,13,232,5,"2015-12-28 23:13:16"
10280,14,232,2,"2015-12-28 23:13:16"
10281,15,232,1,"2015-12-28 23:13:16"
10282,16,232,1,"2015-12-28 23:13:17"
10283,17,232,1,"2015-12-28 23:13:17"
10284,18,232,2,"2015-12-28 23:13:17"
10285,19,232,1,"2015-12-28 23:13:17"
10286,20,232,1,"2015-12-28 23:13:17"
10287,1,233,2,"2015-12-28 23:12:12"
10288,2,233,5,"2015-12-28 23:12:12"
10289,3,233,5,"2015-12-28 23:12:12"
10290,4,233,4,"2015-12-28 23:12:12"
10291,5,233,5,"2015-12-28 23:12:12"
10292,6,233,5,"2015-12-28 23:12:12"
10293,7,233,2,"2015-12-28 23:12:12"
10294,8,233,1,"2015-12-28 23:12:12"
10295,9,233,3,"2015-12-28 23:12:12"
10296,10,233,1,"2015-12-28 23:12:12"
10297,11,233,1,"2015-12-28 23:12:12"
10298,12,233,4,"2015-12-28 23:12:12"
10299,13,233,5,"2015-12-28 23:12:13"
10300,14,233,3,"2015-12-28 23:12:13"
10301,15,233,1,"2015-12-28 23:12:13"
10302,16,233,5,"2015-12-28 23:12:13"
10303,17,233,4,"2015-12-28 23:12:13"
10304,18,233,2,"2015-12-28 23:12:13"
10305,19,233,1,"2015-12-28 23:12:13"
10306,20,233,1,"2015-12-28 23:12:13"
10307,1,235,2,"2015-12-29 00:33:23"
10308,2,235,3,"2015-12-29 00:33:23"
10309,3,235,4,"2015-12-29 00:33:23"
10310,4,235,1,"2015-12-29 00:33:23"
10311,5,235,3,"2015-12-29 00:33:23"
10312,6,235,1,"2015-12-29 00:33:23"
10313,7,235,3,"2015-12-29 00:33:23"
10314,8,235,4,"2015-12-29 00:33:23"
10315,9,235,4,"2015-12-29 00:33:23"
10316,10,235,1,"2015-12-29 00:33:23"
10317,11,235,3,"2015-12-29 00:33:23"
10318,12,235,3,"2015-12-29 00:33:23"
10319,13,235,4,"2015-12-29 00:33:23"
10320,14,235,2,"2015-12-29 00:33:23"
10321,15,235,3,"2015-12-29 00:33:23"
10322,16,235,4,"2015-12-29 00:33:23"
10323,17,235,2,"2015-12-29 00:33:23"
10324,18,235,3,"2015-12-29 00:33:23"
10325,19,235,2,"2015-12-29 00:33:24"
10326,20,235,3,"2015-12-29 00:33:24"
10327,1,237,2,"2015-12-29 00:42:07"
10328,2,237,1,"2015-12-29 00:42:07"
10329,3,237,2,"2015-12-29 00:42:07"
10330,4,237,3,"2015-12-29 00:42:07"
10331,5,237,3,"2015-12-29 00:42:07"
10332,6,237,3,"2015-12-29 00:42:07"
10333,7,237,4,"2015-12-29 00:42:07"
10334,8,237,2,"2015-12-29 00:42:07"
10335,9,237,2,"2015-12-29 00:42:07"
10336,10,237,1,"2015-12-29 00:42:07"
10337,11,237,1,"2015-12-29 00:42:07"
10338,12,237,2,"2015-12-29 00:42:07"
10339,13,237,1,"2015-12-29 00:42:07"
10340,14,237,2,"2015-12-29 00:42:07"
10341,15,237,1,"2015-12-29 00:42:07"
10342,16,237,3,"2015-12-29 00:42:07"
10343,17,237,4,"2015-12-29 00:42:07"
10344,18,237,1,"2015-12-29 00:42:08"
10345,19,237,1,"2015-12-29 00:42:08"
10346,20,237,1,"2015-12-29 00:42:08"
10347,1,239,2,"2015-12-29 01:10:11"
10348,2,239,4,"2015-12-29 01:10:11"
10349,3,239,3,"2015-12-29 01:10:12"
10350,4,239,2,"2015-12-29 01:10:12"
10351,5,239,4,"2015-12-29 01:10:12"
10352,6,239,4,"2015-12-29 01:10:12"
10353,7,239,2,"2015-12-29 01:10:12"
10354,8,239,2,"2015-12-29 01:10:12"
10355,9,239,4,"2015-12-29 01:10:12"
10356,10,239,2,"2015-12-29 01:10:12"
10357,11,239,2,"2015-12-29 01:10:12"
10358,12,239,4,"2015-12-29 01:10:12"
10359,13,239,4,"2015-12-29 01:10:12"
10360,14,239,2,"2015-12-29 01:10:12"
10361,15,239,2,"2015-12-29 01:10:12"
10362,16,239,4,"2015-12-29 01:10:12"
10363,17,239,2,"2015-12-29 01:10:12"
10364,18,239,2,"2015-12-29 01:10:12"
10365,19,239,4,"2015-12-29 01:10:12"
10366,20,239,2,"2015-12-29 01:10:12"
10367,1,240,5,"2015-12-29 02:51:49"
10368,2,240,5,"2015-12-29 02:51:49"
10369,3,240,5,"2015-12-29 02:51:49"
10370,4,240,1,"2015-12-29 02:51:49"
10371,5,240,5,"2015-12-29 02:51:49"
10372,6,240,1,"2015-12-29 02:51:49"
10373,7,240,1,"2015-12-29 02:51:49"
10374,8,240,1,"2015-12-29 02:51:49"
10375,9,240,5,"2015-12-29 02:51:49"
10376,10,240,1,"2015-12-29 02:51:50"
10377,11,240,5,"2015-12-29 02:51:50"
10378,12,240,5,"2015-12-29 02:51:50"
10379,13,240,5,"2015-12-29 02:51:50"
10380,14,240,1,"2015-12-29 02:51:50"
10381,15,240,1,"2015-12-29 02:51:50"
10382,16,240,1,"2015-12-29 02:51:50"
10383,17,240,1,"2015-12-29 02:51:50"
10384,18,240,1,"2015-12-29 02:51:50"
10385,19,240,5,"2015-12-29 02:51:50"
10386,20,240,1,"2015-12-29 02:51:50"
10387,1,241,2,"2015-12-29 02:53:20"
10388,2,241,4,"2015-12-29 02:53:20"
10389,3,241,3,"2015-12-29 02:53:20"
10390,4,241,1,"2015-12-29 02:53:20"
10391,5,241,4,"2015-12-29 02:53:20"
10392,6,241,2,"2015-12-29 02:53:20"
10393,7,241,1,"2015-12-29 02:53:21"
